,Name,Latitude,Longitude,location
582,Starbucks,40.79,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.79]}"
583,Starbucks,40.78,-74.06,"{'type': 'Point', 'coordinates': [-74.06, 40.78]}"
584,Starbucks,40.78,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.78]}"
585,Starbucks,40.78,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.78]}"
586,Starbucks,40.78,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.78]}"
587,Starbucks,40.78,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.78]}"
588,Starbucks,40.78,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.78]}"
589,Starbucks,40.79,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.79]}"
590,Teavana,40.79,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.79]}"
591,Starbucks,40.76,-73.92,"{'type': 'Point', 'coordinates': [-73.92, 40.76]}"
592,Starbucks,40.76,-73.92,"{'type': 'Point', 'coordinates': [-73.92, 40.76]}"
593,Starbucks,40.79,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.79]}"
594,Starbucks,40.79,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.79]}"
595,Starbucks,40.79,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.79]}"
596,Starbucks,40.75,-73.91,"{'type': 'Point', 'coordinates': [-73.91, 40.75]}"
597,Starbucks,40.79,-74.05,"{'type': 'Point', 'coordinates': [-74.05, 40.79]}"
598,Starbucks,40.77,-73.92,"{'type': 'Point', 'coordinates': [-73.92, 40.77]}"
599,Starbucks,40.63,-74.03,"{'type': 'Point', 'coordinates': [-74.03, 40.63]}"
600,Starbucks,40.8,-74.02,"{'type': 'Point', 'coordinates': [-74.02, 40.8]}"
601,Starbucks,40.79,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.79]}"
602,Starbucks,40.79,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.79]}"
603,Starbucks,34.05,-118.24,"{'type': 'Point', 'coordinates': [-118.24, 34.05]}"
604,Starbucks,34.05,-118.24,"{'type': 'Point', 'coordinates': [-118.24, 34.05]}"
605,Starbucks,34.05,-118.24,"{'type': 'Point', 'coordinates': [-118.24, 34.05]}"
606,Starbucks,34.05,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.05]}"
607,Starbucks,34.05,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.05]}"
608,Starbucks,34.05,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.05]}"
609,Starbucks,34.05,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.05]}"
610,Starbucks,34.05,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.05]}"
611,Starbucks,34.05,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.05]}"
612,Starbucks,34.05,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.05]}"
613,Starbucks,34.06,-118.24,"{'type': 'Point', 'coordinates': [-118.24, 34.06]}"
614,Starbucks,34.06,-118.24,"{'type': 'Point', 'coordinates': [-118.24, 34.06]}"
615,Starbucks,34.06,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.06]}"
616,Starbucks,34.04,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 34.04]}"
617,Starbucks,34.05,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.05]}"
618,Starbucks,34.05,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.05]}"
619,Starbucks,34.05,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.05]}"
620,Starbucks,34.05,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.05]}"
621,Starbucks,34.05,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.05]}"
622,Starbucks,34.05,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.05]}"
623,Starbucks,34.05,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.05]}"
624,Starbucks,34.05,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.05]}"
625,Starbucks,34.04,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.04]}"
626,Starbucks,34.04,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.04]}"
627,Starbucks,34.03,-118.24,"{'type': 'Point', 'coordinates': [-118.24, 34.03]}"
628,Starbucks,34.06,-118.27,"{'type': 'Point', 'coordinates': [-118.27, 34.06]}"
629,Starbucks,34.04,-118.27,"{'type': 'Point', 'coordinates': [-118.27, 34.04]}"
630,Starbucks,34.06,-118.21,"{'type': 'Point', 'coordinates': [-118.21, 34.06]}"
631,Starbucks,34.06,-118.28,"{'type': 'Point', 'coordinates': [-118.28, 34.06]}"
632,Starbucks,34.03,-118.28,"{'type': 'Point', 'coordinates': [-118.28, 34.03]}"
633,Starbucks,34.02,-118.22,"{'type': 'Point', 'coordinates': [-118.22, 34.02]}"
634,Starbucks,34.06,-118.29,"{'type': 'Point', 'coordinates': [-118.29, 34.06]}"
635,Starbucks,34.07,-118.29,"{'type': 'Point', 'coordinates': [-118.29, 34.07]}"
636,Starbucks,34.02,-118.28,"{'type': 'Point', 'coordinates': [-118.28, 34.02]}"
637,Starbucks,34.02,-118.28,"{'type': 'Point', 'coordinates': [-118.28, 34.02]}"
638,Starbucks,34.06,-118.3,"{'type': 'Point', 'coordinates': [-118.3, 34.06]}"
639,Starbucks,34.1,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.1]}"
640,Starbucks,34.06,-118.31,"{'type': 'Point', 'coordinates': [-118.31, 34.06]}"
641,Starbucks,34.03,-118.18,"{'type': 'Point', 'coordinates': [-118.18, 34.03]}"
642,Starbucks,34.1,-118.29,"{'type': 'Point', 'coordinates': [-118.29, 34.1]}"
643,Starbucks,34.1,-118.29,"{'type': 'Point', 'coordinates': [-118.29, 34.1]}"
644,Starbucks,34.11,-118.27,"{'type': 'Point', 'coordinates': [-118.27, 34.11]}"
645,Starbucks,33.99,-118.23,"{'type': 'Point', 'coordinates': [-118.23, 33.99]}"
646,Starbucks,34.07,-118.17,"{'type': 'Point', 'coordinates': [-118.17, 34.07]}"
647,Starbucks,33.99,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 33.99]}"
648,Starbucks,34.07,-118.32,"{'type': 'Point', 'coordinates': [-118.32, 34.07]}"
649,Starbucks,33.99,-118.21,"{'type': 'Point', 'coordinates': [-118.21, 33.99]}"
650,Starbucks,34.12,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.12]}"
651,Starbucks,34.12,-118.22,"{'type': 'Point', 'coordinates': [-118.22, 34.12]}"
652,Starbucks,33.98,-118.25,"{'type': 'Point', 'coordinates': [-118.25, 33.98]}"
653,Starbucks,34.04,-118.33,"{'type': 'Point', 'coordinates': [-118.33, 34.04]}"
654,Starbucks,34.1,-118.31,"{'type': 'Point', 'coordinates': [-118.31, 34.1]}"
655,Starbucks,34.1,-118.31,"{'type': 'Point', 'coordinates': [-118.31, 34.1]}"
656,Starbucks,34.08,-118.33,"{'type': 'Point', 'coordinates': [-118.33, 34.08]}"
657,Starbucks,34.11,-118.18,"{'type': 'Point', 'coordinates': [-118.18, 34.11]}"
658,Starbucks,34.02,-118.33,"{'type': 'Point', 'coordinates': [-118.33, 34.02]}"
659,Starbucks,34.13,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.13]}"
660,Starbucks,34.13,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.13]}"
661,Starbucks,34.13,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.13]}"
662,Starbucks,34.1,-118.32,"{'type': 'Point', 'coordinates': [-118.32, 34.1]}"
663,Starbucks,34.05,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.05]}"
664,Starbucks,34.05,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.05]}"
665,Starbucks,34.06,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.06]}"
666,Starbucks,34.0,-118.17,"{'type': 'Point', 'coordinates': [-118.17, 34]}"
667,Starbucks,34.07,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.07]}"
668,Starbucks,34.07,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.07]}"
669,Starbucks,34.08,-118.15,"{'type': 'Point', 'coordinates': [-118.15, 34.08]}"
670,Starbucks,33.99,-118.31,"{'type': 'Point', 'coordinates': [-118.31, 33.99]}"
671,Starbucks,34.02,-118.15,"{'type': 'Point', 'coordinates': [-118.15, 34.02]}"
672,Starbucks,34.08,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.08]}"
673,Starbucks,34.1,-118.33,"{'type': 'Point', 'coordinates': [-118.33, 34.1]}"
674,Starbucks,34.1,-118.33,"{'type': 'Point', 'coordinates': [-118.33, 34.1]}"
675,Starbucks,34.09,-118.15,"{'type': 'Point', 'coordinates': [-118.15, 34.09]}"
676,Starbucks,34.04,-118.14,"{'type': 'Point', 'coordinates': [-118.14, 34.04]}"
677,Starbucks,34.14,-118.24,"{'type': 'Point', 'coordinates': [-118.24, 34.14]}"
678,Starbucks,34.09,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.09]}"
679,Starbucks,34.09,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.09]}"
680,Starbucks,34.09,-118.34,"{'type': 'Point', 'coordinates': [-118.34, 34.09]}"
681,Starbucks,34.01,-118.15,"{'type': 'Point', 'coordinates': [-118.15, 34.01]}"
682,Starbucks,34.06,-118.35,"{'type': 'Point', 'coordinates': [-118.35, 34.06]}"
683,Starbucks,34.06,-118.35,"{'type': 'Point', 'coordinates': [-118.35, 34.06]}"
684,Starbucks,34.06,-118.35,"{'type': 'Point', 'coordinates': [-118.35, 34.06]}"
685,Starbucks,34.14,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.14]}"
686,Starbucks,34.14,-118.26,"{'type': 'Point', 'coordinates': [-118.26, 34.14]}"
687,Starbucks,35.69,139.7,"{'type': 'Point', 'coordinates': [139.7, 35.69]}"
688,Starbucks,35.69,139.7,"{'type': 'Point', 'coordinates': [139.7, 35.69]}"
689,Starbucks,35.7,139.69,"{'type': 'Point', 'coordinates': [139.69, 35.7]}"
690,Starbucks,35.69,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.69]}"
691,Starbucks,35.71,139.7,"{'type': 'Point', 'coordinates': [139.7, 35.71]}"
692,Starbucks,35.69,139.72,"{'type': 'Point', 'coordinates': [139.72, 35.69]}"
693,Starbucks,35.67,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.67]}"
694,Starbucks,35.71,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.71]}"
695,Starbucks,35.67,139.72,"{'type': 'Point', 'coordinates': [139.72, 35.67]}"
696,Starbucks,35.67,139.72,"{'type': 'Point', 'coordinates': [139.72, 35.67]}"
697,Starbucks,35.66,139.7,"{'type': 'Point', 'coordinates': [139.7, 35.66]}"
698,Starbucks,35.66,139.7,"{'type': 'Point', 'coordinates': [139.7, 35.66]}"
699,Starbucks,35.66,139.7,"{'type': 'Point', 'coordinates': [139.7, 35.66]}"
700,Starbucks,35.66,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.66]}"
701,Starbucks,35.66,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.66]}"
702,Starbucks,35.66,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.66]}"
703,Starbucks,35.66,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.66]}"
704,Starbucks,35.66,139.67,"{'type': 'Point', 'coordinates': [139.67, 35.66]}"
705,Starbucks,35.67,139.65,"{'type': 'Point', 'coordinates': [139.65, 35.67]}"
706,Starbucks,35.69,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.69]}"
707,Starbucks,35.68,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.68]}"
708,Starbucks,35.68,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.68]}"
709,Starbucks,35.7,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.7]}"
710,Starbucks,35.73,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.73]}"
711,Starbucks,35.73,139.71,"{'type': 'Point', 'coordinates': [139.71, 35.73]}"
712,Starbucks,35.67,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.67]}"
713,Starbucks,35.67,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.67]}"
714,Starbucks,35.67,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.67]}"
715,Starbucks,35.7,139.75,"{'type': 'Point', 'coordinates': [139.75, 35.7]}"
716,Starbucks,35.66,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.66]}"
717,Starbucks,35.66,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.66]}"
718,Starbucks,35.67,139.75,"{'type': 'Point', 'coordinates': [139.75, 35.67]}"
719,Starbucks,35.67,139.75,"{'type': 'Point', 'coordinates': [139.75, 35.67]}"
720,Starbucks,35.67,139.75,"{'type': 'Point', 'coordinates': [139.75, 35.67]}"
721,Starbucks,35.64,139.67,"{'type': 'Point', 'coordinates': [139.67, 35.64]}"
722,Starbucks,35.69,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.69]}"
723,Starbucks,35.69,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.69]}"
724,Starbucks,35.69,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.69]}"
725,Starbucks,35.68,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.68]}"
726,Starbucks,35.7,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.7]}"
727,Starbucks,35.67,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.67]}"
728,Starbucks,35.67,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.67]}"
729,Starbucks,35.67,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.67]}"
730,Starbucks,35.71,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.71]}"
731,Starbucks,35.63,139.68,"{'type': 'Point', 'coordinates': [139.68, 35.63]}"
732,Starbucks,35.65,139.75,"{'type': 'Point', 'coordinates': [139.75, 35.65]}"
733,Starbucks,35.68,139.77,"{'type': 'Point', 'coordinates': [139.77, 35.68]}"
734,Starbucks,35.68,139.77,"{'type': 'Point', 'coordinates': [139.77, 35.68]}"
735,Starbucks,35.68,139.77,"{'type': 'Point', 'coordinates': [139.77, 35.68]}"
736,Starbucks,35.68,139.77,"{'type': 'Point', 'coordinates': [139.77, 35.68]}"
737,Starbucks,35.68,139.77,"{'type': 'Point', 'coordinates': [139.77, 35.68]}"
738,Starbucks,35.7,139.77,"{'type': 'Point', 'coordinates': [139.77, 35.7]}"
739,Starbucks,35.67,139.77,"{'type': 'Point', 'coordinates': [139.77, 35.67]}"
740,Starbucks,35.67,139.77,"{'type': 'Point', 'coordinates': [139.77, 35.67]}"
741,Starbucks,35.65,139.76,"{'type': 'Point', 'coordinates': [139.76, 35.65]}"
742,Starbucks,35.63,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.63]}"
743,Starbucks,35.63,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.63]}"
744,Starbucks,35.69,139.78,"{'type': 'Point', 'coordinates': [139.78, 35.69]}"
745,Starbucks,35.69,139.78,"{'type': 'Point', 'coordinates': [139.78, 35.69]}"
746,Starbucks,35.75,139.74,"{'type': 'Point', 'coordinates': [139.74, 35.75]}"
747,Starbucks,35.62,139.72,"{'type': 'Point', 'coordinates': [139.72, 35.62]}"
748,Starbucks,35.62,139.73,"{'type': 'Point', 'coordinates': [139.73, 35.62]}"
749,Starbucks,35.61,139.67,"{'type': 'Point', 'coordinates': [139.67, 35.61]}"
750,Starbucks,35.61,139.67,"{'type': 'Point', 'coordinates': [139.67, 35.61]}"
751,Starbucks,35.71,139.79,"{'type': 'Point', 'coordinates': [139.79, 35.71]}"
752,Starbucks,35.77,139.66,"{'type': 'Point', 'coordinates': [139.66, 35.77]}"
753,Starbucks,35.66,139.59,"{'type': 'Point', 'coordinates': [139.59, 35.66]}"
